order_dim_order_id;account_dim_account_id;amount
35275;3987;1526.00
35276;3989;2097.00
35277;3990;10312.00
35278;3991;1937.00
35279;3992;6738.00
35280;3993;7616.00
35281;3995;3601.00
35282;3995;415.00
35283;3995;983.00
35284;3996;1511.00
35285;3998;2364.00
35286;3998;1519.00
35287;3999;4806.00
35288;3999;2332.00
35289;3999;563.00
35291;4003;3815.50
35292;4003;3786.00
35297;4010;5948.00
35298;4010;1824.00
35303;4013;1003.00
35304;4013;6686.00
35317;4026;2620.40
35318;4026;2618.00
35319;4026;9711.00
35334;4033;1494.00
35335;4033;2808.00
35336;4033;1756.00
35352;4047;2988.00
35364;4052;2948.00
35372;4059;5652.00
35381;4066;3224.50
35382;4066;6893.00
35383;4066;7246.00
35391;4071;1078.00
35392;4071;10272.00
35402;4079;3312.00
35403;4079;5009.00
35404;4079;218.00
35405;4079;321.00
35409;4081;5746.00
35417;4088;4235.70
35418;4088;3315.00
35419;4088;337.00
35420;4088;3.00
35422;4091;4247.00
35423;4091;185.00
35424;4091;907.00
35433;4099;1926.00
35434;4099;403.00
35435;4099;1298.00
35436;4099;872.00
35462;4116;4200.20
35463;4116;14448.00
35472;4127;4200.20
35473;4127;11105.00
35474;4127;221.00
35475;4127;69.00
35478;4131;2520.10
35479;4131;974.00
35480;4131;4696.00
35482;4134;1171.00
35483;4134;5932.00
35493;4143;1896.00
35494;4144;5915.70
35495;4144;8753.00
35503;4150;3006.00
35504;4150;1669.00
35505;4150;75.00
35506;4150;1273.00
35532;4171;2611.80
35533;4171;14336.00
35557;4186;7028.00
35558;4186;894.00
35565;4190;2901.00
35566;4190;1100.00
35567;4190;1242.00
35568;4190;6763.00
35639;4237;1960.50
35649;4245;4534.00
35650;4245;1663.00
35663;4253;4125.20
35664;4253;7344.00
35668;4259;3318.00
35669;4259;9516.00
35670;4259;2255.00
35671;4260;4075.50
35672;4260;12006.00
35680;4266;9098.00
35681;4266;507.00
35683;4268;6646.00
35684;4268;3499.00
35690;4273;2895.20
35691;4273;9909.00
35695;4276;2895.20
35718;4293;4561.00
35719;4293;4797.00
35737;4309;4825.30
35748;4318;4609.60
35749;4318;13396.00
35752;4320;4280.00
35763;4330;4609.60
35764;4330;4140.00
35765;4330;1786.00
35767;4332;4609.60
35768;4332;7885.00
35772;4336;4556.00
35773;4336;8316.00
35774;4337;2142.00
35781;4342;4172.00
35782;4342;6135.00
35785;4346;2329.00
35786;4346;5389.00
35787;4346;3067.00
35791;4352;3710.00
35792;4352;506.00
35794;4354;5461.30
35795;4354;12756.00
35796;4356;1003.00
35798;4358;2542.00
35802;4361;7512.70
35820;4377;4788.30
35825;4383;1540.00
35826;4383;8352.00
35827;4383;4265.00
35829;4386;1590.00
35830;4386;11954.00
35865;4408;3779.90
35866;4408;5156.00
35874;4413;4610.00
35875;4413;7802.00
35876;4414;3716.00
35877;4414;3509.00
35878;4414;4051.00
35879;4415;4601.00
35880;4415;3408.00
35881;4415;77.00
35882;4415;397.00
35883;4415;6170.00
35887;4418;5951.00
35888;4418;186.00
35889;4418;906.00
35890;4418;1435.00
35891;4418;881.00
35899;4423;2051.00
35900;4423;1277.00
35901;4423;4015.00
35902;4424;720.00
35905;4427;5005.00
35906;4427;7318.00
35917;4434;2314.00
35918;4434;4495.00
35922;4438;658.00
35925;4442;8590.00
35926;4442;1502.00
35931;4447;5353.50
35932;4448;5353.50
35941;4456;5353.50
35951;4462;2770.30
35956;4467;2394.50
35957;4467;4556.00
35964;4471;3029.20
35965;4471;11318.00
35967;4473;5528.00
35968;4473;3525.00
35969;4473;1566.00
35971;4475;1691.90
35972;4476;3195.00
35973;4476;912.00
35974;4476;3103.00
35975;4476;633.00
35978;4478;707.00
36008;4503;2819.80
36020;4511;3948.00
36021;4511;798.00
36042;4527;2156.00
36048;4533;2253.50
36049;4533;10479.00
36053;4537;1352.10
36066;4550;1113.00
36067;4550;1607.00
36068;4550;424.00
36069;4550;1022.00
36110;4576;8339.00
36115;4580;1684.80
36116;4580;8723.00
36124;4585;4065.00
36125;4585;1347.00
36166;4616;2778.70
36167;4616;12260.00
36170;4618;2778.70
36181;4626;2778.70
36189;4631;3647.00
36217;4650;554.00
36218;4650;2828.00
36219;4650;6700.00
36230;4660;4456.00
36231;4660;2121.00
36232;4660;475.00
36233;4660;437.00
36263;4681;3388.00
36264;4681;5016.00
36265;4681;4515.00
36325;4715;4049.00
36341;4725;4674.20
36342;4725;13462.00
36345;4727;4485.00
36346;4727;3580.00
36347;4727;1861.00
36371;4746;3413.00
36378;4753;1271.00
36413;4774;9689.00
36424;4784;4572.00
36443;4794;1922.00
36444;4794;603.00
36445;4794;3142.00
36446;4794;1660.00
36447;4794;9698.00
36454;4803;1232.00
36489;4825;1783.20
36529;4851;5902.20
36530;4851;4285.00
36531;4852;4794.00
36532;4852;5925.00
36539;4858;6983.30
36547;4863;6340.30
36548;4863;3300.00
36549;4863;6036.00
36599;4894;4875.80
36618;4907;3938.00
36619;4907;1253.00
36620;4907;325.00
36621;4907;2059.00
36665;4937;5996.20
36666;4937;2687.00
36667;4937;800.00
36679;4948;5996.20
36680;4948;4710.00
36681;4949;6039.80
36709;4969;2502.80
36710;4969;8309.00
36711;4969;610.00
36729;4981;4930.00
36730;4981;3736.00
36748;4994;7178.80
36749;4995;3583.00
36754;4999;4588.50
36755;4999;7028.00
36756;4999;6327.00
36758;5001;4588.50
36759;5001;9292.00
36799;5033;1820.00
36800;5033;754.00
36801;5033;2196.00
36802;5033;950.00
36851;5065;1541.30
36852;5066;2568.80
36853;5066;4206.00
36854;5066;1018.00
36855;5066;132.00
36856;5066;1283.00
36866;5072;1863.00
36867;5072;5869.00
36868;5072;1065.00
36869;5072;805.00
36870;5072;5292.00
36928;5118;3095.00
36929;5118;446.00
36930;5118;1109.00
36934;5120;6738.70
36935;5120;3008.00
36946;5126;4208.00
36947;5126;424.00
36956;5133;4755.00
36957;5133;286.00
36958;5133;412.00
36959;5133;3913.00
37012;5164;4261.00
37013;5164;621.00
37032;5180;4897.00
37033;5181;6652.50
37059;5196;6652.50
37060;5196;7905.00
37085;5213;6687.00
37087;5215;2.00
37088;5215;5315.00
37089;5215;372.00
37090;5215;870.00
37091;5215;1219.00
37108;5228;7242.00
37154;5256;5388.50
37167;5263;3950.00
37168;5263;4605.00
37173;5267;5388.50
37177;5269;793.00
37178;5269;7260.00
37179;5269;1957.00
37180;5270;3317.00
37196;5283;3559.00
37197;5283;9649.00
37213;5290;7537.00
37214;5290;6293.00
37215;5290;2245.00
37216;5290;1336.00
37238;5305;5011.20
37251;5313;5011.20
37252;5313;5791.00
37253;5313;1167.00
37254;5313;958.00
37257;5317;2504.80
37258;5317;4331.00
37317;5358;9191.00
37318;5358;1139.00
37323;5362;4226.30
37324;5362;6413.00
37325;5362;7962.00
37339;5372;2612.00
37361;5385;2489.30
37362;5385;8754.00
37378;5395;4393.80
37421;5422;6148.00
37422;5422;832.00
37423;5422;2320.00
37424;5422;1435.00
37425;5423;1394.00
37426;5423;446.00
37427;5423;8618.00
37428;5423;4068.00
37435;5428;7281.30
37456;5442;7281.30
37457;5442;8110.00
37458;5442;2070.00
37459;5442;1017.00
37462;5445;2186.00
37463;5445;685.00
37464;5445;1439.00
37465;5445;624.00
37466;5445;859.00
37516;5477;7279.30
37517;5477;6342.00
37520;5481;4358.00
37522;5483;1307.00
37560;5505;2908.20
37616;5541;3114.00
37617;5541;648.00
37618;5541;680.00
37625;5546;2536.90
37665;5572;2348.00
37666;5572;11314.00
37668;5574;3719.00
37669;5574;11878.00
37699;5591;3697.80
37700;5591;323.00
37701;5591;2872.00
37702;5591;345.00
37703;5591;2.00
37706;5593;3697.80
37707;5593;6049.00
37716;5602;3697.80
37740;5622;6918.30
37741;5622;6327.00
37742;5622;573.00
37748;5628;3757.00
37755;5632;4760.00
37782;5650;4108.30
37783;5650;10530.00
37795;5661;1653.60
37838;5692;1653.60
37847;5698;2756.00
37848;5698;10120.00
37850;5700;1728.00
37888;5724;4845.00
37889;5724;2692.00
37890;5724;561.00
37891;5724;281.00
37892;5724;1220.00
37906;5735;4845.00
37912;5740;2907.00
37915;5742;4845.00
37937;5758;5700.70
37938;5758;3063.00
37939;5758;3203.00
37940;5758;7996.00
37964;5774;1413.00
37965;5774;7143.00
37966;5774;1299.00
37995;5794;2060.00
38026;5817;3849.00
38027;5817;3105.00
38028;5817;9352.00
38053;5837;4939.00
38091;5868;1762.00
38118;5891;5432.30
38151;5912;3076.80
38152;5912;9846.00
38166;5927;1817.30
38190;5944;4685.00
38191;5944;1640.00
38198;5952;5885.30
38199;5952;3028.00
38200;5952;1374.00
38201;5952;3684.00
38202;5952;1594.00
38263;5991;1978.00
38264;5991;4235.00
38265;5991;1272.00
38326;6030;1177.00
38328;6034;7741.80
38338;6040;2635.00
38339;6040;1321.00
38340;6040;5015.00
38341;6040;489.00
38359;6051;7685.00
38373;6061;8521.00
38374;6061;429.00
38375;6062;5356.00
38376;6062;10608.00
38395;6075;8499.00
38408;6083;7518.00
38431;6097;3155.00
38432;6097;728.00
38462;6118;7518.00
38500;6138;2817.30
38501;6138;10869.00
38519;6148;7847.00
38520;6148;2490.00
38539;6157;5165.20
38540;6157;9523.00
38541;6158;5165.20
38649;6226;6643.70
38694;6265;3639.50
38695;6265;7274.00
38708;6273;3639.50
38729;6289;1784.50
38820;6353;586.00
38821;6353;5984.00
38822;6353;1332.00
38829;6358;5632.80
38830;6358;13076.00
38837;6363;1459.00
38885;6397;3016.70
38888;6400;3016.70
38889;6400;7320.00
38890;6400;143.00
38891;6400;7396.00
38921;6425;3057.00
38930;6434;4589.20
38931;6434;4891.00
38936;6440;2881.00
38955;6453;1514.00
38956;6453;695.00
38957;6453;541.00
38958;6453;304.00
38965;6461;4192.50
38982;6472;3597.00
38983;6473;6408.80
39014;6495;8606.00
39015;6495;8747.00
39027;6505;3207.80
39032;6510;3207.80
39033;6511;1924.70
39102;6555;5900.00
39151;6592;6510.70
39152;6592;10755.00
39167;6602;8523.00
39177;6609;1671.00
39178;6609;3881.00
39179;6609;1624.00
39241;6649;1671.00
39284;6678;6133.00
39303;6686;4853.80
39305;6688;1753.00
39306;6688;1282.00
39307;6688;570.00
39308;6688;638.00
39324;6699;2650.20
39325;6699;7303.00
39326;6699;5504.00
39328;6701;2650.20
39337;6706;1982.00
39338;6706;671.00
39339;6706;815.00
39340;6706;1081.00
39352;6715;2298.20
39380;6738;3159.00
39463;6792;3520.00
39464;6792;49.00
39465;6792;423.00
39466;6792;1432.00
39483;6806;2428.90
39555;6856;3454.00
39556;6856;2557.00
39557;6856;794.00
39558;6856;6965.00
39617;6902;3738.00
39618;6902;827.00
39619;6902;1370.00
39629;6910;2391.50
39646;6922;5811.70
39648;6924;4059.50
39649;6924;4585.00
39661;6930;1081.00
39689;6950;8561.00
39690;6950;9910.00
39741;6985;2687.50
39742;6985;13167.00
39830;7045;6015.30
39835;7049;8253.20
39841;7052;1776.70
39890;7082;6359.00
39891;7082;1204.00
39892;7082;15.00
39893;7082;262.00
39894;7082;4045.00
39924;7099;4882.50
39925;7099;236.00
39926;7099;11766.00
39927;7099;528.00
39966;7123;3918.20
39967;7123;14581.00
39986;7133;2683.00
39987;7133;44.00
39988;7133;115.00
39989;7133;56.00
39990;7133;1352.00
39994;7136;2059.00
39995;7136;1080.00
39996;7136;2235.00
39997;7136;547.00
40034;7156;2062.00
40065;7176;6110.00
40066;7176;3399.00
40071;7180;4156.50
40072;7180;8089.00
40073;7181;4156.50
40074;7181;5030.00
40075;7181;421.00
40076;7181;16.00
40077;7181;514.00
40084;7184;3434.00
40085;7184;1879.00
40086;7184;691.00
40087;7184;276.00
40088;7184;6485.00
40099;7190;5394.00
40100;7190;1056.00
40158;7231;2283.20
40169;7240;2535.70
40170;7240;9136.00
40207;7262;1900.00
40208;7262;6875.00
40209;7262;1221.00
40226;7274;4086.80
40227;7274;4603.00
40328;7401;3372.70
40329;7401;7266.00
40349;7418;2523.20
40357;7424;2523.20
40358;7424;6817.00
40359;7424;1110.00
40360;7424;164.00
40381;7437;2306.80
40382;7437;6901.00
40383;7437;231.00
40384;7437;228.00
40395;7445;2306.80
40410;7454;2306.00
40411;7454;471.00
40412;7454;1319.00
40429;7465;1060.60
40430;7465;1391.00
40431;7465;2850.00
40432;7465;302.00
40433;7465;2527.00
40462;7485;3799.80
40463;7485;10279.00
40465;7487;2279.90
40466;7487;7329.00
40467;7487;4792.00
40524;7523;8013.00
40559;7542;3683.00
40560;7542;3389.00
40561;7542;9847.00
40565;7546;3495.80
40566;7546;3861.00
40567;7546;198.00
40568;7546;49.00
40588;7559;4112.00
40589;7559;1066.00
40593;7562;6450.20
40597;7565;3197.80
40598;7565;6649.00
40599;7565;228.00
40635;7594;2718.00
40636;7594;2302.00
40637;7594;2165.00
40638;7594;1347.00
40639;7594;210.00
40654;7606;3197.80
40655;7606;4268.00
40656;7606;5856.00
40657;7607;6020.00
40658;7607;1322.00
40671;7614;6678.70
40675;7618;2362.40
40694;7632;9629.00
40695;7632;3551.00
40702;7636;3532.00
40703;7636;3077.00
40704;7636;325.00
40705;7637;9397.00
40706;7637;8127.00
40758;7674;3937.30
40759;7674;1477.00
40760;7674;7383.00
40815;7713;3673.70
40816;7713;8418.00
40827;7721;3788.30
40846;7733;5836.00
40865;7745;2153.80
40866;7745;10160.00
40883;7753;2153.80
40897;7765;2332.00
40898;7765;8217.00
40906;7769;4085.00
40910;7774;1002.40
40947;7795;6202.00
40975;7815;7903.80
40976;7815;1475.00
40977;7815;268.00
40978;7815;2197.00
40987;7819;1953.00
40988;7819;733.00
40989;7819;1296.00
40990;7819;1721.00
40991;7819;434.00
40999;7824;7903.80
41000;7824;2156.00
41001;7824;1525.00
41042;7844;3816.00
41059;7857;5676.00
41060;7857;8157.00
41061;7857;1042.00
41062;7857;137.00
41064;7859;6010.20
41066;7861;8400.00
41067;7861;400.00
41068;7861;26.00
41069;7861;131.00
41070;7861;607.00
41106;7890;4304.00
41107;7890;1653.00
41111;7894;4253.70
41112;7894;4780.00
41113;7894;2705.00
41131;7907;8116.20
41132;7907;6327.00
41168;7926;3505.00
41214;7957;3575.00
41215;7957;6164.00
41216;7957;6055.00
41230;7965;5955.00
41231;7965;7268.00
41232;7966;7887.70
41266;7990;3020.00
41267;7990;7158.00
41276;7997;6694.20
41316;8026;3563.00
41317;8027;6469.70
41332;8038;5215.00
41333;8038;1494.00
41334;8039;3900.50
41335;8039;1074.00
41336;8039;610.00
41337;8039;3231.00
41339;8041;3900.50
41351;8051;4340.00
41380;8073;4110.00
41381;8073;695.00
41382;8073;11567.00
41406;8085;4340.00
41407;8085;916.00
41408;8085;10965.00
41415;8092;6216.00
41416;8092;935.00
41418;8094;6123.00
41419;8094;5665.00
41452;8114;5958.00
41453;8114;494.00
41454;8114;1655.00
41468;8127;6494.80
41469;8127;8305.00
41471;8129;6184.00
41472;8129;2076.00
41501;8149;4190.30
41507;8153;1993.60
41512;8158;6630.70
41513;8158;9538.00
41514;8158;2148.00
41515;8159;3034.00
41516;8159;1552.00
41517;8159;1241.00
41532;8169;2148.00
41533;8169;3575.00
41534;8169;1633.00
41538;8173;6695.00
41592;8212;1280.00
41606;8225;3017.20
41652;8260;6239.20
41653;8261;3659.80
41654;8261;1915.00
41655;8261;413.00
41656;8261;646.00
41657;8261;2163.00
41666;8268;1999.00
41667;8268;5870.00
41668;8268;359.00
41742;8316;5616.20
41746;8320;5161.20
41747;8320;9105.00
41748;8321;7041.00
41749;8321;1484.00
41754;8327;5161.20
41755;8327;4104.00
41756;8327;2539.00
41760;8330;3708.00
41761;8330;319.00
41778;8341;1303.20
41827;8377;6950.80
41828;8377;1172.00
41829;8377;5018.00
41834;8381;6950.80
41835;8381;740.00
41836;8381;8039.00
41881;8405;410.00
41882;8405;4095.00
41883;8405;3344.00
41884;8405;4437.00
41894;8411;3677.30
41895;8411;5812.00
41896;8411;3507.00
41989;8475;495.00
41990;8475;3833.00
41991;8475;878.00
42003;8489;3835.00
42004;8489;7370.00
42008;8492;4403.00
42009;8492;1431.00
42029;8505;3570.00
42047;8519;6224.30
42048;8519;13711.00
42056;8523;7753.30
42068;8533;3626.00
42084;8547;4806.50
42104;8558;4806.50
42115;8564;3195.00
42116;8564;7170.00
42117;8564;5483.00
42119;8566;6394.80
42120;8566;555.00
42121;8566;8894.00
42200;8625;1970.80
42201;8625;8151.00
42221;8639;3094.50
42234;8645;8919.00
42235;8645;4015.00
42274;8680;2381.20
42275;8680;3598.00
42276;8680;8566.00
42286;8688;5665.00
42322;8713;2845.00
42360;8742;68.00
42361;8742;235.00
42362;8742;6089.00
42363;8742;2762.00
42392;8759;1562.10
42414;8772;1839.30
42415;8772;7357.00
42420;8776;708.00
42431;8784;3098.00
42432;8784;7097.00
42581;8896;2474.60
42584;8899;2088.80
42585;8899;3713.00
42612;8919;166.00
42613;8919;2670.00
42614;8919;3171.00
42625;8926;3912.00
42626;8926;2693.00
42627;8926;1142.00
42628;8926;25.00
42629;8926;9444.00
42633;8931;3104.70
42634;8931;1749.00
42635;8931;6294.00
42674;8957;1209.40
42697;8972;4719.00
42698;8972;2056.00
42699;8972;938.00
42713;8982;6330.20
42734;8998;3798.10
42743;9006;3883.00
42744;9006;4541.00
42763;9017;2088.00
42771;9024;6270.00
42772;9024;1472.00
42779;9030;2587.00
42780;9030;831.00
42781;9030;3242.00
42782;9031;2088.00
42783;9031;4228.00
42784;9031;145.00
42785;9031;645.00
42787;9034;3179.00
42788;9034;4697.00
42789;9034;621.00
42790;9034;9115.00
42796;9037;3416.00
42797;9037;4033.00
42798;9037;6707.00
42813;9052;2999.30
42874;9093;1311.00
42875;9093;2617.00
42876;9093;3155.00
42889;9104;3585.20
42942;9138;4537.30
42943;9138;9519.00
42944;9138;2666.00
42946;9140;9264.00
42947;9140;19.00
42948;9140;56.00
42949;9140;334.00
42965;9153;5042.00
42966;9153;1451.00
42971;9156;4537.30
42976;9159;6869.00
42977;9159;1847.00
42978;9159;253.00
42979;9159;316.00
42980;9159;1450.00
42990;9167;4537.30
42991;9167;4950.00
42992;9167;887.00
42993;9167;545.00
43002;9179;3583.70
43009;9188;2118.30
43010;9188;7936.00
43011;9188;471.00
43012;9188;66.00
43023;9199;2454.50
43025;9201;5103.00
43026;9201;13461.00
43034;9208;3421.50
43055;9225;3421.50
43056;9227;1784.00
43057;9227;1164.00
43058;9227;3193.00
43068;9235;1735.00
43069;9236;2239.00
43070;9236;2276.00
43071;9236;7218.00
43081;9241;4753.70
43082;9241;3595.00
43083;9242;1932.00
43117;9263;3298.30
43118;9263;9874.00
43119;9263;62.00
43122;9265;3298.30
43123;9265;9493.00
43124;9265;4017.00
43182;9307;3491.50
43183;9307;4654.00
43184;9307;2735.00
43228;9337;2172.00
43248;9353;7859.00
43249;9353;10240.00
43294;9377;4164.00
43295;9377;2758.00
43296;9377;3983.00
43327;9403;3358.00
43328;9403;3225.00
43357;9422;7182.50
43358;9422;107.00
43359;9422;3136.00
43361;9424;2322.70
43375;9433;1860.00
43405;9455;6245.80
43406;9455;2789.00
43407;9455;618.00
43408;9455;7793.00
43436;9472;3033.00
43437;9472;5119.00
43465;9491;4698.00
43466;9491;4704.00
43467;9491;2245.00
43468;9491;872.00
43469;9493;3930.80
43470;9493;6803.00
43471;9494;4746.00
43472;9494;9736.00
43489;9504;5688.00
43501;9510;6341.00
43508;9513;8319.00
43509;9513;1527.00
43561;9548;9613.00
43562;9548;962.00
43573;9560;4362.70
43574;9560;7234.00
43600;9583;4362.70
43601;9583;13386.00
43610;9591;4362.70
43611;9591;4146.00
43664;9627;5091.30
43669;9631;2476.80
43673;9633;2476.80
43683;9640;3184.30
43684;9640;10597.00
43685;9640;4087.00
43692;9645;4893.00
43693;9645;5183.00
43694;9646;5813.50
43708;9656;5813.50
43709;9656;10721.00
43737;9673;2450.20
43738;9673;3684.00
43746;9677;8944.00
43747;9677;527.00
43789;9703;2467.00
43796;9707;3112.10
43821;9730;258.00
43822;9730;4764.00
43823;9730;1934.00
43824;9731;3160.70
43825;9731;4967.00
43826;9731;1320.00
43849;9750;3160.70
43912;9790;2791.00
43913;9790;9210.00
43914;9790;993.00
43915;9790;2488.00
43945;9814;8013.70
43962;9828;5274.70
43972;9833;8136.00
43973;9833;6531.00
43974;9833;5915.00
44009;9859;5010.50
44010;9859;1008.00
44011;9859;1476.00
44012;9859;765.00
44027;9869;5887.00
44028;9869;2498.00
44029;9869;5526.00
44048;9883;2768.90
44049;9883;713.00
44050;9883;1780.00
44051;9883;12504.00
44070;9897;3013.50
44071;9897;1507.00
44072;9897;4339.00
44073;9897;6953.00
44112;9928;5016.00
44113;9928;1489.00
44226;10001;529.00
44232;10005;5854.20
44233;10005;9151.00
44247;10019;5415.00
44249;10022;4542.70
44250;10022;7678.00
44251;10022;4104.00
44272;10036;4729.90
44297;10049;1609.00
44298;10049;1281.00
44299;10049;7636.00
44321;10063;6483.70
44322;10063;90.00
44323;10063;7601.00
44324;10063;2746.00
44325;10063;1326.00
44328;10065;6483.70
44330;10068;6483.70
44345;10079;2784.80
44355;10093;6436.00
44356;10093;2762.00
44357;10093;331.00
44358;10093;7082.00
44373;10105;5079.00
44408;10131;5983.00
44412;10134;5681.80
44413;10134;9535.00
44435;10148;4205.00
44436;10148;1866.00
44437;10148;1842.00
44523;10202;6363.30
44524;10202;1281.00
44525;10202;4880.00
44536;10215;152.00
44537;10215;4122.00
44538;10215;1846.00
44562;10233;3985.70
44563;10233;456.00
44564;10233;53.00
44565;10233;986.00
44566;10233;4260.00
44578;10243;3151.30
44598;10257;3151.30
44599;10257;14801.00
44611;10266;3151.30
44634;10280;5802.30
44665;10297;9902.00
44666;10297;8771.00
44698;10320;4328.80
44699;10320;12414.00
44732;10345;6742.00
44733;10345;2605.00
44743;10351;4410.00
44744;10351;1848.00
44765;10361;7240.00
44769;10364;6262.00
44770;10364;609.00
44771;10365;7240.00
44772;10365;4325.00
44773;10365;6395.00
44774;10365;331.00
44775;10365;1773.00
44836;10404;2171.00
44837;10404;1203.00
44838;10404;100.00
44839;10404;883.00
44840;10404;3238.00
44850;10411;5142.00
44851;10411;3020.00
44852;10411;1807.00
44853;10411;2323.00
44854;10411;7732.00
44894;10436;1511.00
44899;10439;6315.00
44900;10439;10134.00
44901;10440;2960.00
44902;10440;1950.00
44903;10440;1000.00
44909;10445;3234.00
44910;10445;1951.00
44923;10451;2439.00
44924;10451;4653.00
44925;10451;689.00
44926;10451;8049.00
44966;10478;5575.30
44983;10493;5575.30
44984;10493;8594.00
44985;10493;842.00
45022;10520;6959.80
45167;10613;5204.20
45189;10630;7303.00
45190;10630;8260.00
45210;10644;7498.70
45211;10644;11053.00
45212;10645;5787.00
45213;10645;3740.00
45221;10650;4088.00
45222;10650;10356.00
45224;10652;3810.00
45225;10652;1290.00
45226;10652;2362.00
45244;10663;7223.20
45245;10663;4782.00
45246;10663;9317.00
45271;10679;8241.80
45272;10679;6670.00
45324;10711;2714.00
45325;10711;413.00
45326;10711;85.00
45327;10711;443.00
45328;10711;403.00
45347;10728;3221.50
45348;10728;3867.00
45363;10738;3221.50
45364;10738;186.00
45365;10738;8042.00
45401;10762;5435.00
45402;10762;1912.00
45417;10774;3728.00
45418;10774;7066.00
45433;10788;3813.70
45435;10789;3813.70
45436;10789;10340.00
45437;10789;933.00
45438;10789;2670.00
45448;10799;519.00
45455;10807;5622.50
45460;10812;2931.00
45536;10857;6426.30
45575;10884;3154.00
45576;10884;1326.00
45577;10884;4408.00
45605;10904;538.00
45606;10905;2939.00
45607;10905;1682.00
45608;10905;1190.00
45612;10911;3647.00
45613;10911;7312.00
45618;10915;2540.80
45619;10915;2596.00
45620;10915;390.00
45621;10915;3651.00
45622;10915;4520.00
45666;10940;7517.00
45667;10940;5493.00
45669;10942;5242.00
45670;10942;10472.00
45688;10954;312.00
45704;10963;3216.70
45717;10973;3216.70
45776;11013;4579.00
45777;11013;756.00
45778;11013;9499.00
45793;11021;7040.70
45800;11027;2004.20
45801;11027;3799.00
45826;11042;6031.80
45827;11042;8436.00
45845;11053;3619.10
45846;11054;2482.00
45847;11054;11506.00
45868;11065;1445.00
45873;11069;2482.00
45885;11079;8191.50
45902;11096;6661.00
45903;11096;3555.00
45922;11111;3004.50
45923;11111;4736.00
45969;11135;3264.00
45970;11135;5073.00
45974;11138;3744.70
45978;11141;3744.70
46055;11186;6541.20
46056;11186;9810.00
46125;11231;7440.50
46126;11231;9783.00
46127;11231;229.00
46149;11244;6490.50
46150;11244;12154.00
46184;11265;506.00
46185;11265;2607.00
46186;11265;4399.00
46193;11271;1870.30
46194;11271;5808.00
46195;11271;2364.00
46196;11271;516.00
46258;11317;5290.80
46259;11317;3849.00
46260;11317;2784.00
46273;11327;3693.00
46274;11327;1632.00
46275;11328;4674.00
46289;11333;3286.70
46311;11349;6998.00
46312;11349;10886.00
46328;11359;4502.30
46329;11359;4518.00
46330;11359;254.00
46334;11362;4780.00
46335;11362;56.00
46336;11362;330.00
46337;11362;129.00
46338;11362;5392.00
